retailer,country,country_iso,account,site_type,product_id,product_title,product_description,oem,model_and_series,processor_brand,processor_series,processor_model,processor_number,processor_generation,graphics_card,form_factor,screen_size,screen_type,ram_gb,storage_gb,storage_type,operating_system,original_price_local,selling_price_local,usd_original_price,usd_selling_price,discount_amount_local,discount_pct,currency,price_history,availability,product_url,feed_timestamp,feed_date
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0002,HP Envy x360 15 - Intel Core Ultra 5 125H (Laptop),,HP,Envy x360 15,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,718,718,718,718,0,0,USD,,InStock,https://www.mediamarkt.es/products/hp-envy-x360-15-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0003,Lenovo IdeaPad Slim 5 - Intel Core i5 1335U (Laptop),,Lenovo,IdeaPad Slim 5,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,765,673,765,673,92,12,USD,,InStock,https://www.mediamarkt.es/products/lenovo-ideapad-slim-5-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0004,ASUS ROG Strix SCAR 18 - AMD Ryzen 7 7840HS (Laptop),,ASUS,ROG Strix SCAR 18,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,812,812,812,812,0,0,USD,,InStock,https://www.mediamarkt.es/products/asus-rog-strix-scar-18-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0005,Acer TravelMate P6 - Apple M3 Pro M3 Pro (Laptop),,Acer,TravelMate P6,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,859,704,859,704,155,18,USD,,InStock,https://www.mediamarkt.es/products/acer-travelmate-p6-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0006,Samsung Galaxy Book4 Pro - Intel Core Ultra 7 155H (Desktop PC),,Samsung,Galaxy Book4 Pro,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,906,797,906,797,109,12,USD,,InStock,https://www.mediamarkt.es/products/samsung-galaxy-book4-pro-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0007,MSI Raider GE78 HX - Intel Core i7 13700H (Laptop),,MSI,Raider GE78 HX,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,953,953,953,953,0,0,USD,,InStock,https://www.mediamarkt.es/products/msi-raider-ge78-hx-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0008,"Apple MacBook Pro 14"" M3 - Intel Core 7 150U (Laptop)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1000,1000,1000,1000,0,0,USD,,InStock,https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0009,Dell Inspiron 15 (3520) - AMD Ryzen 9 7945HX (Laptop),,Dell,Inspiron 15 (3520),AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1047,921,1047,921,126,12,USD,,InStock,https://www.mediamarkt.es/products/dell-inspiron-15-3520--amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0010,HP Pavilion Plus 14 - Snapdragon X Elite X1E-80-100 (Laptop),,HP,Pavilion Plus 14,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1094,897,1094,897,197,18,USD,,InStock,https://www.mediamarkt.es/products/hp-pavilion-plus-14-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,,Lenovo Legion Pro 7i - Intel Core Ultra 9 185H (Laptop),,Lenovo,Legion Pro 7i,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1141,1141,1141,1141,0,0,USD,,InStock,https://www.mediamarkt.es/products/lenovo-legion-pro-7i-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0012,ASUS TUF Gaming A15 - Intel Core i9 14900HX (Desktop PC),,ASUS,TUF Gaming A15,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1188,1045,1188,1045,143,12,USD,,InStock,https://www.mediamarkt.es/products/asus-tuf-gaming-a15-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0013,Acer Spin 5 - AMD Ryzen 5 7520U (Laptop),,Acer,Spin 5,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1235,1235,1235,1235,0,0,USD,,InStock,https://www.mediamarkt.es/products/acer-spin-5-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0014,Samsung Galaxy Book4 360 - Apple M3 M3 (Laptop),,Samsung,Galaxy Book4 360,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1282,1282,1282,1282,0,0,USD,,InStock,https://www.mediamarkt.es/products/samsung-galaxy-book4-360-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0015,MSI Prestige 16 AI Evo - Intel Core Ultra 5 125H (Laptop),,MSI,Prestige 16 AI Evo,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1329,1170,1329,1170,159,12,USD,,InStock,https://www.mediamarkt.es/products/msi-prestige-16-ai-evo-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0016,"Apple MacBook Pro 14"" M3 - Intel Core i5 1335U (Laptop)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1376,1376,1376,1376,0,0,USD,,InStock,https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0017,Dell Inspiron 16 Plus (7640) - AMD Ryzen 7 7840HS (Laptop),,Dell,Inspiron 16 Plus (7640),AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1423,1423,1423,1423,0,0,USD,,InStock,https://www.mediamarkt.es/products/dell-inspiron-16-plus-7640--amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0018,HP OMEN 16 Transcend - Apple M3 Pro M3 Pro (Desktop PC),,HP,OMEN 16 Transcend,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1470,1294,1470,1294,176,12,USD,,InStock,https://www.mediamarkt.es/products/hp-omen-16-transcend-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0019,Lenovo ThinkBook 16 Gen 6 - Intel Core Ultra 7 155H (Laptop),,Lenovo,ThinkBook 16 Gen 6,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1517,1517,1517,1517,0,0,USD,,InStock,https://www.mediamarkt.es/products/lenovo-thinkbook-16-gen-6-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0020,ASUS ExpertBook B9 - Intel Core i7 13700H (Laptop),,ASUS,ExpertBook B9,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1564,1282,1564,1282,282,18,USD,,InStock,https://www.mediamarkt.es/products/asus-expertbook-b9-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0021,Acer Swift Go 14 AI - Intel Core 7 150U (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1611,1418,1611,1418,193,12,USD,,InStock,https://www.mediamarkt.es/products/acer-swift-go-14-ai-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,,Samsung Galaxy Book4 Ultra - AMD Ryzen 9 7945HX (Laptop),,Samsung,Galaxy Book4 Ultra,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1658,1658,1658,1658,0,0,USD,,InStock,https://www.mediamarkt.es/products/samsung-galaxy-book4-ultra-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0023,MSI Cyborg 15 - Snapdragon X Elite X1E-80-100 (Laptop),,MSI,Cyborg 15,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1705,1705,1705,1705,0,0,USD,,InStock,https://www.mediamarkt.es/products/msi-cyborg-15-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0024,"Apple MacBook Pro 14"" M3 - Intel Core Ultra 9 185H (Desktop PC)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1752,1542,1752,1542,210,12,USD,,InStock,https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0025,Dell Alienware m16 R2 - Intel Core i9 14900HX (Laptop),,Dell,Alienware m16 R2,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1799,1475,1799,1475,324,18,USD,,InStock,https://www.mediamarkt.es/products/dell-alienware-m16-r2-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0026,HP Victus 15 - AMD Ryzen 5 7520U (Laptop),,HP,Victus 15,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1846,1846,1846,1846,0,0,USD,,InStock,https://www.mediamarkt.es/products/hp-victus-15-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0027,Lenovo LOQ 15IRX9 - Apple M3 M3 (Laptop),,Lenovo,LOQ 15IRX9,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1893,1666,1893,1666,227,12,USD,,InStock,https://www.mediamarkt.es/products/lenovo-loq-15irx9-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0028,ASUS Zenbook Duo (2024) - Intel Core Ultra 5 125H (Laptop),,ASUS,Zenbook Duo (2024),Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1940,1940,1940,1940,0,0,USD,,InStock,https://www.mediamarkt.es/products/asus-zenbook-duo-2024--intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0029,Acer Swift X 14 - Intel Core i5 1335U (Laptop),,Acer,Swift X 14,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1987,1987,1987,1987,0,0,USD,,InStock,https://www.mediamarkt.es/products/acer-swift-x-14-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
MediaMarkt - ES,Spain,ES,MediaMarkt - ES,1P Retailer,SKU-ES-0030,Samsung Galaxy Book4 Pro - AMD Ryzen 7 7840HS (Desktop PC),,Samsung,Galaxy Book4 Pro,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2034,1790,2034,1790,244,12,USD,,InStock,https://www.mediamarkt.es/products/samsung-galaxy-book4-pro-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0001,"Apple MacBook Pro 16"" M3 Max - Intel Core i7 13700H (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,760,760,760,760,0,0,USD,,InStock,https://www.amazon.in/products/apple-macbook-pro-16-m3-max-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0002,Dell Inspiron 15 (3520) - Intel Core 7 150U (Laptop),,Dell,Inspiron 15 (3520),Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,807,807,807,807,0,0,USD,,InStock,https://www.amazon.in/products/dell-inspiron-15-3520--intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0003,HP Pavilion Plus 14 - AMD Ryzen 9 7945HX (Laptop),,HP,Pavilion Plus 14,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,854,752,854,752,102,12,USD,,InStock,https://www.amazon.in/products/hp-pavilion-plus-14-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0004,Lenovo Legion Pro 7i - Snapdragon X Elite X1E-80-100 (Laptop),,Lenovo,Legion Pro 7i,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,901,901,901,901,0,0,USD,,InStock,https://www.amazon.in/products/lenovo-legion-pro-7i-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0005,ASUS TUF Gaming A15 - Intel Core Ultra 9 185H (Laptop),,ASUS,TUF Gaming A15,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,948,777,948,777,171,18,USD,,InStock,https://www.amazon.in/products/asus-tuf-gaming-a15-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0006,Acer Spin 5 - Intel Core i9 14900HX (Desktop PC),,Acer,Spin 5,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,995,876,995,876,119,12,USD,,InStock,https://www.amazon.in/products/acer-spin-5-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0007,Samsung Galaxy Book4 Ultra - AMD Ryzen 5 7520U (Laptop),,Samsung,Galaxy Book4 Ultra,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1042,1042,1042,1042,0,0,USD,,InStock,https://www.amazon.in/products/samsung-galaxy-book4-ultra-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0008,MSI Cyborg 15 - Apple M3 M3 (Laptop),,MSI,Cyborg 15,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1089,1089,1089,1089,0,0,USD,,InStock,https://www.amazon.in/products/msi-cyborg-15-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0009,"Apple MacBook Pro 16"" M3 Max - Intel Core Ultra 5 125H (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1136,1000,1136,1000,136,12,USD,,InStock,https://www.amazon.in/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0010,Dell Inspiron 16 Plus (7640) - Intel Core i5 1335U (Laptop),,Dell,Inspiron 16 Plus (7640),Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1183,970,1183,970,213,18,USD,,InStock,https://www.amazon.in/products/dell-inspiron-16-plus-7640--intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,,HP OMEN 16 Transcend - AMD Ryzen 7 7840HS (Laptop),,HP,OMEN 16 Transcend,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1230,1230,1230,1230,0,0,USD,,InStock,https://www.amazon.in/products/hp-omen-16-transcend-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0012,Lenovo ThinkBook 16 Gen 6 - Apple M3 Pro M3 Pro (Desktop PC),,Lenovo,ThinkBook 16 Gen 6,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1277,1124,1277,1124,153,12,USD,,InStock,https://www.amazon.in/products/lenovo-thinkbook-16-gen-6-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0013,ASUS ExpertBook B9 - Intel Core Ultra 7 155H (Laptop),,ASUS,ExpertBook B9,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1324,1324,1324,1324,0,0,USD,,InStock,https://www.amazon.in/products/asus-expertbook-b9-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0014,Acer Swift Go 14 AI - Intel Core i7 13700H (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1371,1371,1371,1371,0,0,USD,,InStock,https://www.amazon.in/products/acer-swift-go-14-ai-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0015,Samsung Galaxy Book4 Pro - Intel Core 7 150U (Laptop),,Samsung,Galaxy Book4 Pro,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1418,1248,1418,1248,170,12,USD,,InStock,https://www.amazon.in/products/samsung-galaxy-book4-pro-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0016,MSI Stealth 16 AI Studio - AMD Ryzen 9 7945HX (Laptop),,MSI,Stealth 16 AI Studio,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1465,1465,1465,1465,0,0,USD,,InStock,https://www.amazon.in/products/msi-stealth-16-ai-studio-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0017,"Apple MacBook Pro 16"" M3 Max - Snapdragon X Elite X1E-80-100 (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1512,1512,1512,1512,0,0,USD,,InStock,https://www.amazon.in/products/apple-macbook-pro-16-m3-max-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0018,Dell Alienware m16 R2 - Intel Core Ultra 9 185H (Desktop PC),,Dell,Alienware m16 R2,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1559,1372,1559,1372,187,12,USD,,InStock,https://www.amazon.in/products/dell-alienware-m16-r2-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Amazon - IN,India,IN,Amazon - IN,3P Marketplace,SKU-IN-0019,HP Victus 15 - Intel Core i9 14900HX (Laptop),,HP,Victus 15,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1606,1606,1606,1606,0,0,USD,,InStock,https://www.amazon.in/products/hp-victus-15-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
