date|month|quarter|year|account|country|oem|model|product_id|product_title|processor|processor_model|number|gen|graphic_card|ram|storage|storage_type|screen_size|form_factor|original_price|selling_price|usd_selling_price|currency|Evo|Gaming|Vpro|Premium|3p_1p|s1|s2|p1|p2|p3|p4|p5|listing_s|details_p|Overall|audit_depth|product_url|concatenate
2026-08-27|August|Q3|2026|Amazon - ES|Spain|MSI|Stealth 16 AI Studio|SKU-ES-0006|MSI Stealth 16 AI Studio - AMD Ryzen 5 7520U (Desktop PC)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|817|719|719|USD|N|N|N|N|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/msi-stealth-16-ai-studio-amd-ryzen-5|"Amazon - ES|MSI|Stealth 16 AI Studio|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Apple|"MacBook Air 15"" M3"|SKU-ES-0007|"Apple MacBook Air 15"" M3 - Apple M3 M3 (Laptop)"|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|864|864|864|USD|N|N|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/apple-macbook-air-15-m3-apple-m3|"Amazon - ES|Apple|MacBook Air 15"" M3|Apple M3|M3"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Dell|XPS 16 (9640)|SKU-ES-0008|Dell XPS 16 (9640) - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|911|911|911|USD|Y|Y|N|Y|3P Marketplace|100|0|100|100|100|80|70|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/dell-xps-16-9640--intel-core-ultra-5|"Amazon - ES|Dell|XPS 16 (9640)|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|HP|Envy x360 15|SKU-ES-0009|HP Envy x360 15 - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|958|843|843|USD|N|N|N|N|3P Marketplace|100|100|100|80|100|60|90|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/hp-envy-x360-15-intel-core-i5|"Amazon - ES|HP|Envy x360 15|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Lenovo|IdeaPad Slim 5|SKU-ES-0010|Lenovo IdeaPad Slim 5 - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1005|824|824|USD|N|N|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/lenovo-ideapad-slim-5-amd-ryzen-7|"Amazon - ES|Lenovo|IdeaPad Slim 5|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|ASUS|ROG Strix SCAR 18||ASUS ROG Strix SCAR 18 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1052|1052|1052|USD|N|N|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/asus-rog-strix-scar-18-apple-m3-pro|"Amazon - ES|ASUS|ROG Strix SCAR 18|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Acer|TravelMate P6|SKU-ES-0012|Acer TravelMate P6 - Intel Core Ultra 7 155H (Desktop PC)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1099|967|967|USD|Y|Y|Y|Y|3P Marketplace|100|0|100|80|100|80|90|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/acer-travelmate-p6-intel-core-ultra-7|"Amazon - ES|Acer|TravelMate P6|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Samsung|Galaxy Book4 Ultra|SKU-ES-0013|Samsung Galaxy Book4 Ultra - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1146|1146|1146|USD|N|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-ultra-intel-core-i7|"Amazon - ES|Samsung|Galaxy Book4 Ultra|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|MSI|Modern 14|SKU-ES-0014|MSI Modern 14 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1193|1193|1193|USD|Y|N|N|Y|3P Marketplace|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/msi-modern-14-intel-core-7|"Amazon - ES|MSI|Modern 14|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Apple|"MacBook Air 15"" M3"|SKU-ES-0015|"Apple MacBook Air 15"" M3 - AMD Ryzen 9 7945HX (Laptop)"|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1240|1091|1091|USD|N|N|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/apple-macbook-air-15-m3-amd-ryzen-9|"Amazon - ES|Apple|MacBook Air 15"" M3|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Dell|Inspiron 15 (3520)|SKU-ES-0016|Dell Inspiron 15 (3520) - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1287|1287|1287|USD|N|Y|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/dell-inspiron-15-3520--snapdragon-x-elite|"Amazon - ES|Dell|Inspiron 15 (3520)|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|HP|Pavilion Plus 14|SKU-ES-0017|HP Pavilion Plus 14 - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1334|1334|1334|USD|Y|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/hp-pavilion-plus-14-intel-core-ultra-9|"Amazon - ES|HP|Pavilion Plus 14|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Lenovo|Legion Pro 7i|SKU-ES-0018|Lenovo Legion Pro 7i - Intel Core i9 14900HX (Desktop PC)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1381|1215|1215|USD|N|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/lenovo-legion-pro-7i-intel-core-i9|"Amazon - ES|Lenovo|Legion Pro 7i|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|ASUS|TUF Gaming A15|SKU-ES-0019|ASUS TUF Gaming A15 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1428|1428|1428|USD|N|N|N|N|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/asus-tuf-gaming-a15-amd-ryzen-5|"Amazon - ES|ASUS|TUF Gaming A15|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Acer|Spin 5|SKU-ES-0020|Acer Spin 5 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1475|1209|1209|USD|N|Y|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/acer-spin-5-apple-m3|"Amazon - ES|Acer|Spin 5|Apple M3|M3"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Samsung|Galaxy Book4 Pro|SKU-ES-0021|Samsung Galaxy Book4 Pro - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1522|1339|1339|USD|Y|N|N|Y|3P Marketplace|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-pro-intel-core-ultra-5|"Amazon - ES|Samsung|Galaxy Book4 Pro|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|MSI|Raider GE78 HX||MSI Raider GE78 HX - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1569|1569|1569|USD|N|N|N|N|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/msi-raider-ge78-hx-intel-core-i5|"Amazon - ES|MSI|Raider GE78 HX|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Apple|"MacBook Air 15"" M3"|SKU-ES-0023|"Apple MacBook Air 15"" M3 - AMD Ryzen 7 7840HS (Laptop)"|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1616|1616|1616|USD|N|N|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/apple-macbook-air-15-m3-amd-ryzen-7|"Amazon - ES|Apple|MacBook Air 15"" M3|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Dell|Inspiron 16 Plus (7640)|SKU-ES-0024|Dell Inspiron 16 Plus (7640) - Apple M3 Pro M3 Pro (Desktop PC)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1663|1463|1463|USD|N|Y|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/dell-inspiron-16-plus-7640--apple-m3-pro|"Amazon - ES|Dell|Inspiron 16 Plus (7640)|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|HP|OMEN 16 Transcend|SKU-ES-0025|HP OMEN 16 Transcend - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1710|1402|1402|USD|Y|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/hp-omen-16-transcend-intel-core-ultra-7|"Amazon - ES|HP|OMEN 16 Transcend|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Lenovo|ThinkBook 16 Gen 6|SKU-ES-0026|Lenovo ThinkBook 16 Gen 6 - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1757|1757|1757|USD|N|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/lenovo-thinkbook-16-gen-6-intel-core-i7|"Amazon - ES|Lenovo|ThinkBook 16 Gen 6|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|ASUS|ExpertBook B9|SKU-ES-0027|ASUS ExpertBook B9 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1804|1588|1588|USD|Y|N|N|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/asus-expertbook-b9-intel-core-7|"Amazon - ES|ASUS|ExpertBook B9|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Acer|Swift Go 14 AI|SKU-ES-0028|Acer Swift Go 14 AI - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1851|1851|1851|USD|N|Y|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/acer-swift-go-14-ai-amd-ryzen-9|"Amazon - ES|Acer|Swift Go 14 AI|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Samsung|Galaxy Book4 360|SKU-ES-0029|Samsung Galaxy Book4 360 - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1898|1898|1898|USD|N|N|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-360-snapdragon-x-elite|"Amazon - ES|Samsung|Galaxy Book4 360|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|MSI|Prestige 16 AI Evo|SKU-ES-0030|MSI Prestige 16 AI Evo - Intel Core Ultra 9 185H (Desktop PC)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1945|1712|1712|USD|Y|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/msi-prestige-16-ai-evo-intel-core-ultra-9|"Amazon - ES|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Amazon - ES|Spain|Apple|"MacBook Air 15"" M3"|SKU-ES-0031|"Apple MacBook Air 15"" M3 - Intel Core i9 14900HX (Laptop)"|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1992|1992|1992|USD|N|N|Y|Y|3P Marketplace|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/apple-macbook-air-15-m3-intel-core-i9|"Amazon - ES|Apple|MacBook Air 15"" M3|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Dell|XPS 16 (9640)|SKU-ES-0001|Dell XPS 16 (9640) - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|671|671|671|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/dell-xps-16-9640--apple-m3|"MediaMarkt - ES|Dell|XPS 16 (9640)|Apple M3|M3"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|HP|Envy x360 15|SKU-ES-0002|HP Envy x360 15 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|718|718|718|USD|Y|N|N|Y|1P Retailer|100|100|100|100|100|80|70|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/hp-envy-x360-15-intel-core-ultra-5|"MediaMarkt - ES|HP|Envy x360 15|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Lenovo|IdeaPad Slim 5|SKU-ES-0003|Lenovo IdeaPad Slim 5 - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|765|673|673|USD|N|N|N|N|1P Retailer|100|100|100|80|100|60|90|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/lenovo-ideapad-slim-5-intel-core-i5|"MediaMarkt - ES|Lenovo|IdeaPad Slim 5|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|ASUS|ROG Strix SCAR 18|SKU-ES-0004|ASUS ROG Strix SCAR 18 - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|812|812|812|USD|N|Y|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/asus-rog-strix-scar-18-amd-ryzen-7|"MediaMarkt - ES|ASUS|ROG Strix SCAR 18|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Acer|TravelMate P6|SKU-ES-0005|Acer TravelMate P6 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|859|704|704|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/acer-travelmate-p6-apple-m3-pro|"MediaMarkt - ES|Acer|TravelMate P6|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Samsung|Galaxy Book4 Pro|SKU-ES-0006|Samsung Galaxy Book4 Pro - Intel Core Ultra 7 155H (Desktop PC)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|906|797|797|USD|Y|N|Y|Y|1P Retailer|100|100|100|80|100|80|90|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/samsung-galaxy-book4-pro-intel-core-ultra-7|"MediaMarkt - ES|Samsung|Galaxy Book4 Pro|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|MSI|Raider GE78 HX|SKU-ES-0007|MSI Raider GE78 HX - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|953|953|953|USD|N|N|Y|Y|1P Retailer|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/msi-raider-ge78-hx-intel-core-i7|"MediaMarkt - ES|MSI|Raider GE78 HX|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Apple|"MacBook Pro 14"" M3"|SKU-ES-0008|"Apple MacBook Pro 14"" M3 - Intel Core 7 150U (Laptop)"|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1000|1000|1000|USD|Y|Y|N|Y|1P Retailer|100|0|100|100|100|80|70|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-7|"MediaMarkt - ES|Apple|MacBook Pro 14"" M3|Intel Core 7|150U"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Dell|Inspiron 15 (3520)|SKU-ES-0009|Dell Inspiron 15 (3520) - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1047|921|921|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/dell-inspiron-15-3520--amd-ryzen-9|"MediaMarkt - ES|Dell|Inspiron 15 (3520)|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|HP|Pavilion Plus 14|SKU-ES-0010|HP Pavilion Plus 14 - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1094|897|897|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/hp-pavilion-plus-14-snapdragon-x-elite|"MediaMarkt - ES|HP|Pavilion Plus 14|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Lenovo|Legion Pro 7i||Lenovo Legion Pro 7i - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1141|1141|1141|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/lenovo-legion-pro-7i-intel-core-ultra-9|"MediaMarkt - ES|Lenovo|Legion Pro 7i|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|ASUS|TUF Gaming A15|SKU-ES-0012|ASUS TUF Gaming A15 - Intel Core i9 14900HX (Desktop PC)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1188|1045|1045|USD|N|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/asus-tuf-gaming-a15-intel-core-i9|"MediaMarkt - ES|ASUS|TUF Gaming A15|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Acer|Spin 5|SKU-ES-0013|Acer Spin 5 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1235|1235|1235|USD|N|N|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/acer-spin-5-amd-ryzen-5|"MediaMarkt - ES|Acer|Spin 5|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Samsung|Galaxy Book4 360|SKU-ES-0014|Samsung Galaxy Book4 360 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1282|1282|1282|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/samsung-galaxy-book4-360-apple-m3|"MediaMarkt - ES|Samsung|Galaxy Book4 360|Apple M3|M3"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|MSI|Prestige 16 AI Evo|SKU-ES-0015|MSI Prestige 16 AI Evo - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1329|1170|1170|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/msi-prestige-16-ai-evo-intel-core-ultra-5|"MediaMarkt - ES|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Apple|"MacBook Pro 14"" M3"|SKU-ES-0016|"Apple MacBook Pro 14"" M3 - Intel Core i5 1335U (Laptop)"|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1376|1376|1376|USD|N|Y|N|N|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-i5|"MediaMarkt - ES|Apple|MacBook Pro 14"" M3|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|Dell|Inspiron 16 Plus (7640)|SKU-ES-0017|Dell Inspiron 16 Plus (7640) - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1423|1423|1423|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/dell-inspiron-16-plus-7640--amd-ryzen-7|"MediaMarkt - ES|Dell|Inspiron 16 Plus (7640)|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|MediaMarkt - ES|Spain|HP|OMEN 16 Transcend|SKU-ES-0018|HP OMEN 16 Transcend - Apple M3 Pro M3 Pro (Desktop PC)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1470|1294|1294|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/hp-omen-16-transcend-apple-m3-pro|"MediaMarkt - ES|HP|OMEN 16 Transcend|Apple M3 Pro|M3 Pro"
